Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
java,me.jellysquid.mods.lithium.mixin.ai.task.memory_change_counting,BrainMixin,lithium$getModCount,3,1,0
java,me.jellysquid.mods.lithium.mixin.ai.task.memory_change_counting,BrainMixin,copyModCount,4,1,1
java,me.jellysquid.mods.lithium.mixin.ai.task.memory_change_counting,MultiTickTaskMixin,init,3,1,4
java,me.jellysquid.mods.lithium.mixin.ai.task.memory_change_counting,MultiTickTaskMixin,hasRequiredMemoryState,16,4,1
java,me.jellysquid.mods.lithium.mixin.ai.task.replace_streams,CompositeTaskMixin,tick,12,4,3
java,me.jellysquid.mods.lithium.mixin.ai.task.replace_streams,CompositeTaskMixin,stop,12,4,3
java,me.jellysquid.mods.lithium.mixin.ai.task.replace_streams,WeightedListMixin,iterator,3,1,0
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors,BrainAccessor,getSensors,0,1,0
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors,SensorAccessor,getLastSenseTime,0,1,0
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors,SensorAccessor,getSenseInterval,0,1,0
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors,SensorAccessor,setLastSenseTime,0,1,1
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors.goat_item_sensor,GoatEntityMixin,GoatEntityMixin,3,1,2
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors.goat_item_sensor,GoatEntityMixin,getBrain,0,1,0
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors.goat_item_sensor,GoatEntityMixin,disableItemSensor,8,3,1
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors.parent_animal_sensor,PassiveEntityMixin,isBaby,0,1,0
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors.parent_animal_sensor,PassiveEntityMixin,PassiveEntityMixin,3,1,2
java,me.jellysquid.mods.lithium.mixin.ai.useless_sensors.parent_animal_sensor,PassiveEntityMixin,handleParentSensor,14,4,2
java,me.jellysquid.mods.lithium.mixin.alloc.blockstate,StateMixin,postCreateWithTable,5,2,2
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,ServerWorldMixin,redirectTickGetRandomPosInChunk,4,1,5
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,ServerWorldMixin,redirectBlockStateTick,3,1,4
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,ServerWorldMixin,redirectFluidStateTick,3,1,4
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_random,WorldMixin,lithium$getRandomPosInChunk,5,1,5
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_ticking,ServerChunkManagerMixin,redirectChunksListClone,6,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.chunk_ticking,ServerChunkManagerMixin,preTick,3,1,3
java,me.jellysquid.mods.lithium.mixin.alloc.composter,ComposterMixin,getAvailableSlots,3,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.composter,ComposterMixin,getAvailableSlots,3,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.composter,ComposterMixin,getAvailableSlots,3,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.composter,ComposterBlockComposterInventoryMixin,getAvailableSlots,3,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.composter,ComposterBlockDummyInventoryMixin,getAvailableSlots,3,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.composter,ComposterBlockFullComposterInventoryMixin,getAvailableSlots,3,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.deep_passengers,EntityMixin,getPassengersDeep,8,2,0
java,me.jellysquid.mods.lithium.mixin.alloc.deep_passengers,EntityMixin,streamIntoPassengers,8,2,0
java,me.jellysquid.mods.lithium.mixin.alloc.deep_passengers,EntityMixin,streamSelfAndPassengers,9,2,0
java,me.jellysquid.mods.lithium.mixin.alloc.deep_passengers,EntityMixin,streamPassengersAndSelf,9,2,0
java,me.jellysquid.mods.lithium.mixin.alloc.deep_passengers,EntityMixin,addPassengersDeep,8,2,1
java,me.jellysquid.mods.lithium.mixin.alloc.deep_passengers,EntityMixin,addPassengersDeepFirst,8,2,1
java,me.jellysquid.mods.lithium.mixin.alloc.entity_tracker,EntityTrackerMixin,useFasterCollection,3,1,0
java,me.jellysquid.mods.lithium.mixin.alloc.enum_values.living_entity,LivingEntityMixin,removeAllocation,3,1,0
java,me.jellysquid.mods.lithium.mixin.alloc.enum_values.piston_block,PistonBlockMixin,removeAllocation,3,1,0
java,me.jellysquid.mods.lithium.mixin.alloc.enum_values.piston_handler,PistonHandlerMixin,removeAllocation,3,1,0
java,me.jellysquid.mods.lithium.mixin.alloc.enum_values.redstone_wire,RedstoneWireBlockMixin,removeAllocation1,3,1,0
java,me.jellysquid.mods.lithium.mixin.alloc.enum_values.redstone_wire,RedstoneWireBlockMixin,removeAllocation2,3,1,0
java,me.jellysquid.mods.lithium.mixin.alloc.explosion_behavior,EntityExplosionBehaviorMixin,getBlastResistance,11,3,5
java,me.jellysquid.mods.lithium.mixin.alloc.nbt,NbtCompoundMixin,useFasterCollection,3,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.nbt,NbtCompoundMixin,removeOldMapAlloc,3,1,0
java,me.jellysquid.mods.lithium.mixin.alloc.nbt,NbtCompoundMixin,copy,4,1,0
java,me.jellysquid.mods.lithium.mixin.alloc.nbt,NbtCompoundMixin,useFasterCollection,3,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.nbt,NbtCompoundMixin,removeOldMapAlloc,3,1,0
java,me.jellysquid.mods.lithium.mixin.alloc.nbt,Type,useFasterCollection,3,1,1
java,me.jellysquid.mods.lithium.mixin.alloc.nbt,Type,removeOldMapAlloc,3,1,0
java,me.jellysquid.mods.lithium.mixin.block.flatten_states,FluidStateMixin,getFluid,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.flatten_states,FluidStateMixin,initFluidCache,3,1,4
java,me.jellysquid.mods.lithium.mixin.block.flatten_states,FluidStateMixin,isEmpty,3,1,0
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getFlowing,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getFlowSpeed,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getUpdatedState,0,1,3
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,canFill,0,1,4
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getStill,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,isMatchingAndStill,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,receivesFlow,0,1,6
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,flow,0,1,5
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getNumIndicesFromRadius,3,1,1
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,indexFromDiamondXZOffset,8,1,3
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getSpread,39,7,4
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,canFlowThrough,3,1,8
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,canFlowDownTo,3,1,6
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,calculateComplexFluidFlowDirections,71,13,5
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,getBlock,8,2,4
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,removeDirectionsWithoutHoleAccess,7,3,2
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,canMaybeFlowIntoBlock,3,1,2
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,isHoleBelow,10,2,5
java,me.jellysquid.mods.lithium.mixin.block.fluid.flow,FlowableFluidMixin,isSign,6,2,3
java,me.jellysquid.mods.lithium.mixin.block.hopper,AbstractMinecartEntityMixin,AbstractMinecartEntityMixin,3,1,2
java,me.jellysquid.mods.lithium.mixin.block.hopper,AbstractMinecartEntityMixin,avoidNotifyingMovementListeners,9,3,3
java,me.jellysquid.mods.lithium.mixin.block.hopper,AbstractMinecartEntityMixin,notifyMovementListeners,12,4,3
java,me.jellysquid.mods.lithium.mixin.block.hopper,ChestBoatEntityMixin,ChestBoatEntityMixin,3,1,2
java,me.jellysquid.mods.lithium.mixin.block.hopper,ChestBoatEntityMixin,tickRiding,3,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,ChestBoatEntityMixin,tickRidingSummarizeMovementNotifications,15,3,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,ComposterMixin,resetDirty,3,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,ComposterBlockComposterInventoryMixin,resetDirty,3,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,DefaultedListAccessor,getDelegate,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,DoubleInventoryAccessor,getFirst,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,DoubleInventoryAccessor,getSecond,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,EntityAccessor,getChangeListener,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,EntityDataObjectMixin,updateEntityTrackerEngine,6,2,2
java,me.jellysquid.mods.lithium.mixin.block.hopper,EntityTrackingSectionAccessor,getCollection,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,HopperBlockEntityMixin,3,1,3
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,isDisabled,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getExtractInventory,31,8,4
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumInsert,46,12,6
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumExtract,49,11,6
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumHopperIsFull,4,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumHopperIsEmpty,4,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,setTransferCooldown,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,needsCooldown,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,canExtract,0,1,5
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getBlockInventoryAt,0,1,3
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getInputInventory,0,1,4
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithium$invalidateCacheOnNeighborUpdate,12,4,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithium$invalidateCacheOnNeighborUpdate,6,2,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getLithiumOutputInventory,4,1,3
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithiumGetInputItemEntities,19,4,2
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,cacheInsertBlockInventory,31,5,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,cacheInsertLithiumInventory,6,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,cacheExtractLithiumInventory,6,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,cacheExtractBlockInventory,31,5,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getExtractBlockInventory,35,8,3
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getInsertBlockInventory,40,8,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,getInsertInventory,28,7,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,initCollectItemEntityTracker,7,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,initExtractInventoryTracker,7,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,initInsertInventoryTracker,8,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateOnSetCachedState,5,2,2
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateCachedData,5,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateInsertionData,15,4,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateBlockInsertionData,10,2,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateExtractionData,21,5,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,invalidateBlockExtractionData,10,2,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,checkSleepingConditions,3,1,5
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,checkSleepingConditions,90,24,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithium$handleInventoryContentModified,5,2,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithium$handleInventoryRemoved,14,5,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithium$handleComparatorAdded,7,2,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockEntityMixin,lithium$handleEntityMovement,5,2,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,HopperBlockMixin,3,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,getStateForNeighborUpdate,3,1,6
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,notifyOnNeighborUpdate,5,2,7
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,updateBlockEntity,5,2,7
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,updateHopper,10,3,4
java,me.jellysquid.mods.lithium.mixin.block.hopper,HopperBlockMixin,workAroundVanillaUpdateSuppression,10,4,6
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessors,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorAbstractFurnaceBlockEntity,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorAbstractFurnaceBlockEntity,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorBarrelBlockEntity,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorBarrelBlockEntity,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorBrewingStandBlockEntity,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorBrewingStandBlockEntity,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorChestBlockEntity,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorChestBlockEntity,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorDispenserBlockEntity,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorDispenserBlockEntity,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorHopperBlockEntity,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorHopperBlockEntity,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorShulkerBoxBlockEntity,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorShulkerBoxBlockEntity,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorStorageMinecartEntity,getInventoryLithium,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper,InventoryAccessorStorageMinecartEntity,setInventoryLithium,0,1,1
java,me.jellysquid.mods.lithium.mixin.block.hopper,ScreenHandlerMixin,getFastOutputStrength,5,2,2
java,me.jellysquid.mods.lithium.mixin.block.hopper,TypeFilterableListMixin,isAlwaysAssignable,3,1,2
java,me.jellysquid.mods.lithium.mixin.block.hopper,WorldMixin,updateHopperOnUpdateSuppression,14,5,9
java,me.jellysquid.mods.lithium.mixin.block.hopper.worldedit_compat,WorldChunkMixin,getWorld,0,1,0
java,me.jellysquid.mods.lithium.mixin.block.hopper.worldedit_compat,WorldChunkMixin,updateHoppersIfWorldEditPresent,5,2,4
java,me.jellysquid.mods.lithium.mixin.block.hopper.worldedit_compat,WorldChunkMixin,updateHopperCachesOnNewInventoryAdded,10,3,3
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,skipVoxelShapeUnion,11,2,7
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,getOffsetAndSimplified,8,2,3
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,precomputePistonBaseWithMovingHeadShapes,15,3,0
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,PistonBlockEntityMixin,getIndexForMergedShape,6,2,2
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,VoxelShapeMixin,lithium$setShape,15,3,3
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,VoxelShapeMixin,lithium$getOffsetSimplifiedShape,8,2,2
java,me.jellysquid.mods.lithium.mixin.block.moving_block_shapes,VoxelShapeMixin,getIndexForOffsetSimplifiedShapes,9,3,2
java,me.jellysquid.mods.lithium.mixin.block.redstone_wire,RedstoneWireBlockMixin,RedstoneWireBlockMixin,3,1,1
java,me.jellysquid.mods.lithium.mixin.block.redstone_wire,RedstoneWireBlockMixin,getReceivedPowerFaster,3,1,3
java,me.jellysquid.mods.lithium.mixin.block.redstone_wire,RedstoneWireBlockMixin,getReceivedPower,23,6,2
java,me.jellysquid.mods.lithium.mixin.block.redstone_wire,RedstoneWireBlockMixin,getPowerFromVertical,10,3,4
java,me.jellysquid.mods.lithium.mixin.block.redstone_wire,RedstoneWireBlockMixin,getPowerFromSide,32,9,4
java,me.jellysquid.mods.lithium.mixin.block.redstone_wire,RedstoneWireBlockMixin,getStrongPowerTo,16,5,3
java,me.jellysquid.mods.lithium.mixin.cached_hashcode,BlockNeighborGroupMixin,generateHash,6,1,4
java,me.jellysquid.mods.lithium.mixin.cached_hashcode,BlockNeighborGroupMixin,hashCode,3,1,0
java,me.jellysquid.mods.lithium.mixin.chunk.entity_class_groups,ClientWorldMixin,lithium$getEntityManager,3,1,0
java,me.jellysquid.mods.lithium.mixin.chunk.entity_class_groups,TypeFilterableListMixin,add,9,3,1
java,me.jellysquid.mods.lithium.mixin.chunk.entity_class_groups,TypeFilterableListMixin,remove,6,2,1
java,me.jellysquid.mods.lithium.mixin.chunk.entity_class_groups,TypeFilterableListMixin,lithium$getAllOfGroupType,7,2,1
java,me.jellysquid.mods.lithium.mixin.chunk.entity_class_groups,TypeFilterableListMixin,createAllOfGroupType,10,3,1
java,me.jellysquid.mods.lithium.mixin.chunk.no_locking,ChunkSectionMixin,setBlockState,0,1,5
java,me.jellysquid.mods.lithium.mixin.chunk.no_locking,ChunkSectionMixin,setBlockStateNoLocking,3,1,6
java,me.jellysquid.mods.lithium.mixin.chunk.no_locking,PalettedContainerMixin,removeLockHelper,3,1,1
java,me.jellysquid.mods.lithium.mixin.chunk.no_locking,PalettedContainerMixin,lock,2,1,0
java,me.jellysquid.mods.lithium.mixin.chunk.no_locking,PalettedContainerMixin,unlock,2,1,0
java,me.jellysquid.mods.lithium.mixin.chunk.no_validation,EmptyPaletteStorageMixin,skipValidation,2,1,3
java,me.jellysquid.mods.lithium.mixin.chunk.no_validation,PackedIntegerArrayMixin,skipValidation,2,1,3
java,me.jellysquid.mods.lithium.mixin.chunk.palette,PalettedContainerMixin,createDataProvider,6,2,2
java,me.jellysquid.mods.lithium.mixin.chunk.palette,PalettedContainerMixin,createDataProvider,6,2,2
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PackedIntegerArrayMixin,lithium$compact,27,7,3
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,lock,0,1,0
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,get,0,1,1
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,unlock,0,1,0
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,serialize,36,7,2
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,asOptional,3,1,1
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,getOrCreate,8,3,1
java,me.jellysquid.mods.lithium.mixin.chunk.serialization,PalettedContainerMixin,count,15,4,2
java,me.jellysquid.mods.lithium.mixin.collections.attributes,AttributeContainerMixin,initCollections,4,1,2
java,me.jellysquid.mods.lithium.mixin.collections.block_entity_tickers,WorldChunkMixin,createFastUtilMap,3,1,10
java,me.jellysquid.mods.lithium.mixin.collections.brain,BrainMixin,reinitializeBrainCollections,4,1,5
java,me.jellysquid.mods.lithium.mixin.collections.chunk_tickets,SortedArraySetMixin,removeIf,17,4,1
java,me.jellysquid.mods.lithium.mixin.collections.entity_by_type,TypeFilterableListMixin,init,3,1,2
java,me.jellysquid.mods.lithium.mixin.collections.entity_filtering,TypeFilterableListMixin,getAllOfType,7,2,1
java,me.jellysquid.mods.lithium.mixin.collections.entity_filtering,TypeFilterableListMixin,createAllOfType,10,3,1
java,me.jellysquid.mods.lithium.mixin.collections.entity_ticking,EntityListMixin,ensureSafe,6,2,0
java,me.jellysquid.mods.lithium.mixin.collections.fluid_submersion,EntityMixin,useReferenceArraySet,3,1,1
java,me.jellysquid.mods.lithium.mixin.collections.fluid_submersion,EntityMixin,clearIfNotEmpty,5,2,1
java,me.jellysquid.mods.lithium.mixin.collections.gamerules,GameRulesMixin,reinitializeMap,3,1,1
java,me.jellysquid.mods.lithium.mixin.collections.gamerules,GameRulesMixin,reinitializeMap,3,1,2
java,me.jellysquid.mods.lithium.mixin.collections.goals,GoalSelectorMixin,reinit,3,1,2
java,me.jellysquid.mods.lithium.mixin.collections.mob_spawning,PoolMixin,init,3,1,2
java,me.jellysquid.mods.lithium.mixin.collections.mob_spawning,PoolMixin,getEntries,3,1,0
java,me.jellysquid.mods.lithium.mixin.collections.mob_spawning,SpawnSettingsMixin,reinit,7,2,4
java,me.jellysquid.mods.lithium.mixin.entity.collisions.fluid,EntityMixin,getBoundingBox,0,1,0
java,me.jellysquid.mods.lithium.mixin.entity.collisions.fluid,EntityMixin,tryShortcutFluidPushing,31,7,11
java,me.jellysquid.mods.lithium.mixin.entity.collisions.intersection,EntityViewMixin,getCollisionEntities,2,1,4
java,me.jellysquid.mods.lithium.mixin.entity.collisions.intersection,WorldMixin,isSpaceEmpty,10,3,2
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,getWorld,0,1,0
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,getBoundingBox,0,1,0
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,postponeGetEntities,4,1,4
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,collideMovementWithPostponedGetEntities,3,1,6
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,collectEntities,9,2,2
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,adjustMovementForCollisions,3,1,5
java,me.jellysquid.mods.lithium.mixin.entity.collisions.movement,EntityMixin,lithium$CollideMovement,102,26,6
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,AbstractMinecartEntityMixin,getOtherPushableEntities,12,4,4
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,BoatEntityMixin,getOtherPushableEntities,12,4,4
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityMixin,onPositionChanged,3,1,4
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityMixin,onBaseTick,3,1,1
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityMixin,onBlockCached,3,1,1
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityMixin,lithium$getCachedFeetBlockState,3,1,0
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityPredicatesMixin,getEntityPushablePredicate,3,1,2
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,lithium$collectPushableEntities,25,6,5
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,startFilteringPushableEntities,6,2,0
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,stopFilteringPushableEntities,3,1,0
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,lithium$onEntityModifiedCachedBlock,8,2,2
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,updatePushabilityOnCachedStateChange,4,1,2
java,me.jellysquid.mods.lithium.mixin.entity.collisions.unpushable_cramming,EntityTrackingSectionMixin,onStartClimbingCachingEntity,12,3,1
